03.10.2025,12:00,Singapore
03.10.2025,20:00,Ankara
04.10.2025,12:00,Ankara
04.10.2025,20:00,Baku
05.10.2025,12:00,Baku
05.10.2025,20:00,Kyiv
06.10.2025,12:00,Kyiv
06.10.2025,20:00,Moscow
07.10.2025,12:00,Moscow
07.10.2025,20:00,Vilnius
08.10.2025,12:00,Vilnius
08.10.2025,20:00,Stockholm
09.10.2025,12:00,Stockholm
09.10.2025,20:00,Helsinki
10.10.2025,12:00,Helsinki
10.10.2025,20:00,Tallinn
11.10.2025,12:00,Tallinn
11.10.2025,20:00,Tromsø
12.10.2025,12:00,Tromsø
12.10.2025,20:00,Copenhagen
13.10.2025,12:00,Copenhagen
13.10.2025,20:00,Warsaw
14.10.2025,12:00,Warsaw
14.10.2025,20:00,Dubrovnik
15.10.2025,12:00,Dubrovnik
15.10.2025,20:00,Belgrade
16.10.2025,12:00,Belgrade
16.10.2025,20:00,Sarajevo
17.10.2025,12:00,Sarajevo
17.10.2025,20:00,Milan
18.10.2025,12:00,Milan
18.10.2025,20:00,Rome
19.10.2025,12:00,Rome
19.10.2025,20:00,Izmir
20.10.2025,12:00,Izmir
20.10.2025,20:00,Antalya
21.10.2025,12:00,Antalya
21.10.2025,20:00,Istanbul
22.10.2025,12:00,Istanbul
22.10.2025,20:00,Sofia
23.10.2025,12:00,Sofia
23.10.2025,20:00,Bucharest
24.10.2025,12:00,Bucharest
24.10.2025,20:00,Budapest
25.10.2025,12:00,Budapest
25.10.2025,20:00,Berlin
26.10.2025,12:00,Berlin
26.10.2025,20:00,Amsterdam
27.10.2025,12:00,Amsterdam
27.10.2025,20:00,Brussels
28.10.2025,12:00,Brussels
28.10.2025,20:00,London
29.10.2025,12:00,London
29.10.2025,20:00,Glasgow
30.10.2025,12:00,Glasgow
30.10.2025,20:00,Barcelona
31.10.2025,12:00,Barcelona
31.10.2025,20:00,Paris
01.11.2025,12:00,Paris
01.11.2025,20:00,Porto
02.11.2025,12:00,Porto
02.11.2025,20:00,Madrid
03.11.2025,12:00,Madrid
03.11.2025,20:00,Johannesburg
04.11.2025,12:00,Johannesburg
04.11.2025,20:00,Rio de Janeiro
05.11.2025,12:00,Rio de Janeiro
05.11.2025,20:00,São Paulo
06.11.2025,12:00,São Paulo
06.11.2025,20:00,Buenos Aires
07.11.2025,12:00,Buenos Aires
07.11.2025,20:00,Nashville
08.11.2025,12:00,Nashville
08.11.2025,20:00,New York
09.11.2025,12:00,New York
09.11.2025,20:00,Montreal
10.11.2025,12:00,Montreal
10.11.2025,20:00,Toronto
11.11.2025,12:00,Toronto
11.11.2025,20:00,Chicago
12.11.2025,12:00,Chicago
12.11.2025,20:00,Seattle
14.11.2025,12:00,Seattle
14.11.2025,20:00,Los Angeles
15.11.2025,12:00,Los Angeles
15.11.2025,20:00,Mexico City
16.11.2025,12:00,Mexico City
17.11.2025,20:00,Shanghai
18.11.2025,12:00,Shanghai
18.11.2025,20:00,Tokyo
19.11.2025,12:00,Tokyo
19.11.2025,20:00,Manila
20.11.2025,12:00,Manila
20.11.2025,20:00,Jakarta
21.11.2025,12:00,Jakarta
21.11.2025,20:00,Melbourne
22.11.2025,12:00,Melbourne
22.11.2025,20:00,Singapore
23.11.2025,12:00,Singapore
23.11.2025,20:00,Ankara
24.11.2025,12:00,Ankara
24.11.2025,20:00,Baku
25.11.2025,12:00,Baku
25.11.2025,20:00,Kyiv
26.11.2025,12:00,Kyiv
26.11.2025,20:00,Moscow
27.11.2025,12:00,Moscow
27.11.2025,20:00,Vilnius
28.11.2025,12:00,Vilnius
28.11.2025,20:00,Stockholm
29.11.2025,12:00,Stockholm
29.11.2025,20:00,Helsinki
30.11.2025,12:00,Helsinki
30.11.2025,20:00,Tallinn
01.12.2025,12:00,Tallinn
01.12.2025,20:00,Tromsø
02.12.2025,12:00,Tromsø
02.12.2025,20:00,Copenhagen
03.12.2025,12:00,Copenhagen
03.12.2025,20:00,Warsaw
04.12.2025,12:00,Warsaw
04.12.2025,20:00,Dubrovnik
05.12.2025,12:00,Dubrovnik
05.12.2025,20:00,Belgrade
06.12.2025,12:00,Belgrade
06.12.2025,20:00,Sarajevo
07.12.2025,12:00,Sarajevo
07.12.2025,20:00,Milan
08.12.2025,12:00,Milan
08.12.2025,20:00,Rome
09.12.2025,12:00,Rome
09.12.2025,20:00,Izmir
10.12.2025,12:00,Izmir
10.12.2025,20:00,Antalya
11.12.2025,12:00,Antalya
11.12.2025,20:00,Istanbul
12.12.2025,12:00,Istanbul
12.12.2025,20:00,Sofia
13.12.2025,12:00,Sofia
13.12.2025,20:00,Bucharest
14.12.2025,12:00,Bucharest
14.12.2025,20:00,Budapest
15.12.2025,12:00,Budapest
15.12.2025,20:00,Berlin
16.12.2025,12:00,Berlin
16.12.2025,20:00,Amsterdam
17.12.2025,12:00,Amsterdam
17.12.2025,20:00,Brussels
18.12.2025,12:00,Brussels
18.12.2025,20:00,London
19.12.2025,12:00,London
19.12.2025,20:00,Glasgow
20.12.2025,12:00,Glasgow
20.12.2025,20:00,Barcelona
21.12.2025,12:00,Barcelona
21.12.2025,20:00,Paris
22.12.2025,12:00,Paris
22.12.2025,20:00,Porto
23.12.2025,12:00,Porto
23.12.2025,20:00,Madrid
24.12.2025,12:00,Madrid
24.12.2025,20:00,Johannesburg
25.12.2025,12:00,Johannesburg
25.12.2025,20:00,Rio de Janeiro
26.12.2025,12:00,Rio de Janeiro
26.12.2025,20:00,São Paulo
27.12.2025,12:00,São Paulo
27.12.2025,20:00,Buenos Aires
28.12.2025,12:00,Buenos Aires
28.12.2025,20:00,Nashville
29.12.2025,12:00,Nashville
29.12.2025,20:00,New York
30.12.2025,12:00,New York
30.12.2025,20:00,Montreal
31.12.2025,12:00,Montreal
31.12.2025,20:00,Toronto
01.01.2026,12:00,Toronto
01.01.2026,20:00,Chicago
02.01.2026,12:00,Chicago
02.01.2026,20:00,Seattle
