01.07.2025,22:00,Tallinn
01.07.2025,14:00,Tromsø
02.07.2025,22:00,Tromsø
02.07.2025,14:00,Copenhagen
03.07.2025,22:00,Copenhagen
03.07.2025,14:00,Warsaw
04.07.2025,22:00,Warsaw
04.07.2025,14:00,Dubrovnik
05.07.2025,22:00,Dubrovnik
05.07.2025,14:00,Belgrade
06.07.2025,22:00,Belgrade
06.07.2025,14:00,Sarajevo
07.07.2025,22:00,Sarajevo
07.07.2025,14:00,Milan
08.07.2025,22:00,Milan
08.07.2025,14:00,Rome
09.07.2025,22:00,Rome
09.07.2025,14:00,Izmir
10.07.2025,22:00,Izmir
10.07.2025,14:00,Antalya
11.07.2025,22:00,Antalya
11.07.2025,14:00,Istanbul
12.07.2025,22:00,Istanbul
12.07.2025,14:00,Sofia
13.07.2025,22:00,Sofia
13.07.2025,14:00,Bucharest
14.07.2025,22:00,Bucharest
14.07.2025,14:00,Budapest
15.07.2025,22:00,Budapest
15.07.2025,14:00,Berlin
16.07.2025,22:00,Berlin
16.07.2025,14:00,Amsterdam
17.07.2025,22:00,Amsterdam
17.07.2025,14:00,Brussels
18.07.2025,22:00,Brussels
18.07.2025,14:00,London
19.07.2025,22:00,London
19.07.2025,14:00,Glasgow
20.07.2025,22:00,Glasgow
20.07.2025,14:00,Barcelona
21.07.2025,22:00,Barcelona
21.07.2025,14:00,Paris
22.07.2025,22:00,Paris
22.07.2025,14:00,Porto
23.07.2025,22:00,Porto
23.07.2025,14:00,Madrid
25.07.2025,22:00,Madrid
25.07.2025,14:00,Johannesburg
26.07.2025,22:00,Johannesburg
26.07.2025,14:00,Rio de Janeiro
27.07.2025,22:00,Rio de Janeiro
27.07.2025,14:00,São Paulo
28.07.2025,22:00,São Paulo
28.07.2025,14:00,Buenos Aires
29.07.2025,22:00,Buenos Aires
29.07.2025,14:00,Nashville
30.07.2025,22:00,Nashville
30.07.2025,14:00,New York
31.07.2025,22:00,New York
31.07.2025,14:00,Montreal
01.08.2025,22:00,Montreal
01.08.2025,14:00,Toronto
02.08.2025,22:00,Toronto
02.08.2025,14:00,Chicago
03.08.2025,22:00,Chicago
03.08.2025,14:00,Seattle
04.08.2025,22:00,Seattle
04.08.2025,14:00,Los Angeles
05.08.2025,22:00,Los Angeles
05.08.2025,14:00,Mexico City
06.08.2025,22:00,Mexico City
07.08.2025,22:00,Shanghai
07.08.2025,14:00,Shanghai
08.08.2025,22:00,Tokyo
08.08.2025,14:00,Tokyo
09.08.2025,22:00,Manila
09.08.2025,14:00,Manila
10.08.2025,22:00,Jakarta
10.08.2025,14:00,Jakarta
11.08.2025,22:00,Melbourne
11.08.2025,14:00,Melbourne
12.08.2025,22:00,Singapore
12.08.2025,14:00,Singapore
13.08.2025,22:00,Ankara
13.08.2025,14:00,Ankara
14.08.2025,22:00,Baku
14.08.2025,14:00,Baku
15.08.2025,22:00,Kyiv
15.08.2025,14:00,Kyiv
16.08.2025,22:00,Moscow
16.08.2025,14:00,Moscow
17.08.2025,22:00,Vilnius
17.08.2025,14:00,Vilnius
18.08.2025,22:00,Stockholm
18.08.2025,14:00,Stockholm
19.08.2025,22:00,Helsinki
19.08.2025,14:00,Helsinki
20.08.2025,22:00,Tallinn
20.08.2025,14:00,Tallinn
21.08.2025,22:00,Tromsø
21.08.2025,14:00,Tromsø
22.08.2025,22:00,Copenhagen
22.08.2025,14:00,Copenhagen
23.08.2025,22:00,Warsaw
23.08.2025,14:00,Warsaw
24.08.2025,22:00,Dubrovnik
24.08.2025,14:00,Dubrovnik
